Year,Name,Event,Round,Scores
2017,S. Zietz,Drug Aware Margaret River Pro,Round 3,"['0.67', '8.17', '2.00', '7.17']"
2017,C. Ibelli,Drug Aware Margaret River Pro,Round 3,"['6.33', '3.33', '5.50', '7.83']"
2017,A. de Souza,Drug Aware Margaret River Pro,Round 3,"['4.27', '3.57', '8.50', '9.17', '6.70', '\xa0']"
2017,B. Durbidge,Drug Aware Margaret River Pro,Round 3,"['4.33', '3.00', '8.43', '0.77', '7.23', '3.93']"
2017,J. Flores,Drug Aware Margaret River Pro,Round 3,"['3.67', '0.50', '9.13', '7.67', '1.30']"
2017,J. Parkinson,Drug Aware Margaret River Pro,Round 3,"['1.00', '1.00', '7.53', '\xa0', '\xa0']"
2017,F. Toledo,Drug Aware Margaret River Pro,Round 3,"['4.10', '0.73', '5.83', '3.57', '6.13']"
2017,C. O'Leary,Drug Aware Margaret River Pro,Round 3,"['4.17', '0.77', '5.67', '3.80', '\xa0']"
2017,K. Andino,Drug Aware Margaret River Pro,Round 3,"['1.00', '5.17', '5.77', '6.77', '1.07']"
2017,N. Young,Drug Aware Margaret River Pro,Round 3,"['1.30', '1.10', '6.43', '4.00', '4.40']"
2017,O. Wright,Drug Aware Margaret River Pro,Round 4,"['6.43', '8.27', '9.17', '3.67', '3.00']"
2017,J. Freestone,Drug Aware Margaret River Pro,Round 4,"['6.10', '8.90', '6.90', '5.77', '6.90']"
2017,J. Wilson,Drug Aware Margaret River Pro,Round 4,"['5.93', '5.93', '1.00', '5.73', '\xa0']"
2017,J. Florence,Drug Aware Margaret River Pro,Round 4,"['8.00', '9.43', '8.33', '9.73', '6.60', '1.50', '\xa0']"
2017,M. Bourez,Drug Aware Margaret River Pro,Round 4,"['4.33', '3.43', '3.73', '3.37', '7.83', '2.00', '7.40']"
2017,C. Coffin,Drug Aware Margaret River Pro,Round 4,"['4.50', '2.33', '7.00', '1.00', '\xa0', '\xa0', '\xa0']"
2017,A. de Souza,Drug Aware Margaret River Pro,Round 4,"['8.33', '6.00', '6.77', '6.50', '0.20', '8.43', '8.40', '\xa0', '\xa0']"
2017,S. Zietz,Drug Aware Margaret River Pro,Round 4,"['4.17', '3.17', '0.83', '0.50', '7.07', '3.90', '3.17', '6.33', '\xa0']"
2017,J. Smith,Drug Aware Margaret River Pro,Round 4,"['1.00', '2.50', '4.03', '0.60', '5.83', '0.50', '4.13', '3.47', '1.17']"
2017,K. Andino,Drug Aware Margaret River Pro,Round 4,"['6.77', '5.77', '8.00', '6.50', '\xa0']"
2017,J. Flores,Drug Aware Margaret River Pro,Round 4,"['3.50', '0.70', '3.83', '4.40', '9.60']"
2017,F. Toledo,Drug Aware Margaret River Pro,Round 4,"['7.00', '5.33', '6.33', '6.43', '4.73']"
2017,J. Freestone,Drug Aware Margaret River Pro,Round 5,"['8.50', '5.83', '3.50', '5.23', '\xa0', '\xa0']"
2017,C. Coffin,Drug Aware Margaret River Pro,Round 5,"['0.67', '0.50', '1.00', '0.43', '2.93', '4.77']"
2017,M. Bourez,Drug Aware Margaret River Pro,Round 5,"['7.17', '2.93', '8.27', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Wilson,Drug Aware Margaret River Pro,Round 5,"['6.50', '0.43', '0.80', '5.67', '6.63', '7.57', '2.60', '5.70']"
2017,F. Toledo,Drug Aware Margaret River Pro,Round 5,"['6.00', '5.00', '6.17', '5.33', '8.50', '6.37', '6.93', '6.57', '2.50']"
2017,S. Zietz,Drug Aware Margaret River Pro,Round 5,"['0.50', '6.33', '0.83', '2.17', '8.00', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Smith,Drug Aware Margaret River Pro,Round 5,"['6.67', '9.00', '7.83', '\xa0']"
2017,J. Flores,Drug Aware Margaret River Pro,Round 5,"['0.50', '6.33', '7.33', '0.93']"
2017,J. Freestone,Drug Aware Margaret River Pro,Quarterfinals,"['6.50', '4.00', '0.57', '2.17']"
2017,O. Wright,Drug Aware Margaret River Pro,Quarterfinals,"['5.00', '0.50', '\xa0', '\xa0']"
2017,J. Florence,Drug Aware Margaret River Pro,Quarterfinals,"['9.27', '1.27', '6.17', '0.97', '8.77', '8.00']"
2017,M. Bourez,Drug Aware Margaret River Pro,Quarterfinals,"['4.50', '0.60', '0.50', '7.00', '8.77', '\xa0']"
2017,F. Toledo,Drug Aware Margaret River Pro,Quarterfinals,"['0.50', '6.00', '5.73', '4.73', '6.83']"
2017,A. de Souza,Drug Aware Margaret River Pro,Quarterfinals,"['4.00', '3.00', '6.33', '\xa0', '\xa0']"
2017,K. Andino,Drug Aware Margaret River Pro,Quarterfinals,"['9.17', '6.83', '6.43', '5.50', '9.60']"
2017,J. Smith,Drug Aware Margaret River Pro,Quarterfinals,"['6.00', '7.50', '8.33', '5.10', '8.53']"
2017,J. Florence,Drug Aware Margaret River Pro,Semifinals,"['7.17', '9.37', '9.90', '\xa0', '\xa0']"
2017,J. Freestone,Drug Aware Margaret River Pro,Semifinals,"['4.67', '3.83', '5.90', '4.33', '1.33']"
2017,K. Andino,Drug Aware Margaret River Pro,Semifinals,"['3.17', '2.33', '5.67', '7.83', '7.80', '1.17']"
2017,F. Toledo,Drug Aware Margaret River Pro,Semifinals,"['0.50', '6.33', '3.17', '4.67', '5.70', '8.67']"
2017,J. Florence,Drug Aware Margaret River Pro,Finals,"['9.63', '7.50', '9.40', '\xa0', '\xa0', '\xa0']"
2017,K. Andino,Drug Aware Margaret River Pro,Finals,"['5.83', '0.40', '6.57', '1.00', '5.23', '7.03']"
2017,M. Wilkinson,Rip Curl Pro Bells Beach,Round 1,"['6.90', '5.83', '3.13', '\xa0', '\xa0']"
2017,M. Fanning,Rip Curl Pro Bells Beach,Round 1,"['6.00', '3.57', '1.67', '6.40', '1.77']"
2017,J. Andre,Rip Curl Pro Bells Beach,Round 1,"['4.00', '2.33', '2.43', '0.63', '7.70']"
2017,O. Wright,Rip Curl Pro Bells Beach,Round 1,"['7.50', '3.07', '2.90', '7.17']"
2017,M. Pupo,Rip Curl Pro Bells Beach,Round 1,"['4.83', '8.50', '0.93', '2.30']"
2017,E. Lau,Rip Curl Pro Bells Beach,Round 1,"['2.17', '7.60', '\xa0', '\xa0']"
2017,G. Medina,Rip Curl Pro Bells Beach,Round 1,"['7.07', '2.00', '7.97', '0.30', '\xa0', '\xa0']"
2017,S. Kennedy,Rip Curl Pro Bells Beach,Round 1,"['1.00', '7.93', '3.13', '4.10', '\xa0', '\xa0']"
2017,L. Fioravanti,Rip Curl Pro Bells Beach,Round 1,"['3.67', '0.87', '0.80', '2.13', '1.17', '2.50']"
2017,N. Young,Rip Curl Pro Bells Beach,Round 1,"['8.83', '5.20', '0.37', '7.83', '3.00', '\xa0']"
2017,K. Igarashi,Rip Curl Pro Bells Beach,Round 1,"['1.00', '6.17', '3.43', '6.70', '7.73', '\xa0']"
2017,J. Smith,Rip Curl Pro Bells Beach,Round 1,"['0.50', '3.00', '7.33', '4.83', '5.80', '6.53']"
2017,K. Andino,Rip Curl Pro Bells Beach,Round 1,"['5.83', '9.00', '3.37', '8.17', '5.07', '\xa0']"
2017,J. Freestone,Rip Curl Pro Bells Beach,Round 1,"['6.23', '0.70', '5.27', '\xa0', '\xa0', '\xa0']"
2017,S. Pupo,Rip Curl Pro Bells Beach,Round 1,"['0.43', '3.33', '2.87', '0.33', '0.43', '0.20']"
2017,J. Florence,Rip Curl Pro Bells Beach,Round 1,"['0.83', '8.17', '5.00', '2.30', '3.33', '9.03', '2.07', '\xa0']"
2017,J. Flores,Rip Curl Pro Bells Beach,Round 1,"['5.27', '0.43', '6.50', '6.80', '7.07', '\xa0', '\xa0', '\xa0']"
2017,G. Ringrose,Rip Curl Pro Bells Beach,Round 1,"['4.33', '2.50', '0.50', '4.67', '6.57', '3.60', '3.67', '3.83']"
2017,A. de Souza,Rip Curl Pro Bells Beach,Round 1,"['6.77', '8.17', '8.03', '0.63', '\xa0', '\xa0']"
2017,J. Duru,Rip Curl Pro Bells Beach,Round 1,"['5.67', '7.27', '6.90', '\xa0', '\xa0', '\xa0']"
2017,C. Ibelli,Rip Curl Pro Bells Beach,Round 1,"['5.07', '5.53', '4.27', '1.50', '2.00', '1.00']"
2017,K. Slater,Rip Curl Pro Bells Beach,Round 1,"['8.50', '4.07', '4.40', '6.10', '1.00', '1.67', '1.87', '6.00', '1.00']"
2017,J. Kerr,Rip Curl Pro Bells Beach,Round 1,"['5.33', '4.77', '6.97', '4.47', '0.93', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,I. Gouveia,Rip Curl Pro Bells Beach,Round 1,"['3.50', '6.50', '2.60', '2.43', '0.77', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,M. Bourez,Rip Curl Pro Bells Beach,Round 1,"['2.07', '2.73', '7.17', '8.03', '6.53', '\xa0']"
2017,E. Ewing,Rip Curl Pro Bells Beach,Round 1,"['3.67', '7.93', '6.93', '0.93', '5.50', '0.83']"
2017,C. O'Leary,Rip Curl Pro Bells Beach,Round 1,"['0.93', '2.87', '0.93', '6.77', '1.93', '\xa0']"
2017,A. Buchan,Rip Curl Pro Bells Beach,Round 1,"['4.50', '7.67', '3.60', '0.50', '7.07']"
2017,J. Parkinson,Rip Curl Pro Bells Beach,Round 1,"['1.00', '4.53', '6.27', '5.30', '6.43']"
2017,F. Morais,Rip Curl Pro Bells Beach,Round 1,"['2.67', '5.83', '5.70', '\xa0', '\xa0']"
2017,F. Toledo,Rip Curl Pro Bells Beach,Round 1,"['6.17', '8.17', '8.93', '1.50', '9.70', '4.23', '10.00', '\xa0', '\xa0', '\xa0']"
2017,C. Coffin,Rip Curl Pro Bells Beach,Round 1,"['6.67', '0.73', '1.93', '7.73', '4.30', '4.13', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,B. Durbidge,Rip Curl Pro Bells Beach,Round 1,"['0.50', '2.00', '3.83', '5.33', '0.43', '2.20', '5.77', '8.07', '5.03', '1.47']"
2017,J. Wilson,Rip Curl Pro Bells Beach,Round 1,"['2.33', '0.33', '0.83', '4.50', '0.67', '6.50', '8.93', '7.63']"
2017,W. Dantas,Rip Curl Pro Bells Beach,Round 1,"['8.00', '4.70', '6.10', '5.50', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,S. Zietz,Rip Curl Pro Bells Beach,Round 1,"['2.23', '3.00', '4.17', '7.77', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Smith,Rip Curl Pro Bells Beach,Round 2,"['7.83', '6.67', '9.50', '8.90', '\xa0']"
2017,G. Ringrose,Rip Curl Pro Bells Beach,Round 2,"['1.67', '3.33', '1.93', '5.50', '2.93']"
2017,J. Parkinson,Rip Curl Pro Bells Beach,Round 2,"['8.50', '7.70', '8.07', '\xa0', '\xa0']"
2017,S. Pupo,Rip Curl Pro Bells Beach,Round 2,"['1.00', '7.33', '5.50', '0.87', '0.57']"
2017,S. Zietz,Rip Curl Pro Bells Beach,Round 2,"['4.23', '8.33', '8.60', '1.00']"
2017,L. Fioravanti,Rip Curl Pro Bells Beach,Round 2,"['0.87', '7.50', '8.17', '8.67']"
2017,E. Lau,Rip Curl Pro Bells Beach,Round 2,"['9.00', '7.20', '9.40', '\xa0', '\xa0', '\xa0']"
2017,C. Coffin,Rip Curl Pro Bells Beach,Round 2,"['7.67', '4.50', '8.10', '8.30', '1.00', '1.00']"
2017,C. O'Leary,Rip Curl Pro Bells Beach,Round 2,"['6.17', '4.50', '6.83', '2.50']"
2017,J. Andre,Rip Curl Pro Bells Beach,Round 2,"['1.00', '0.80', '5.33', '\xa0']"
2017,J. Duru,Rip Curl Pro Bells Beach,Round 2,"['7.30', '8.67', '3.60', '3.77', '7.57', '\xa0']"
2017,J. Kerr,Rip Curl Pro Bells Beach,Round 2,"['7.17', '4.50', '5.67', '6.00', '1.17', '7.43']"
2017,C. Ibelli,Rip Curl Pro Bells Beach,Round 2,"['8.33', '8.17', '6.50', '8.93', '\xa0', '\xa0']"
2017,I. Gouveia,Rip Curl Pro Bells Beach,Round 2,"['6.00', '5.33', '8.67', '2.57', '5.60', '3.83']"
2017,M. Fanning,Rip Curl Pro Bells Beach,Round 2,"['8.00', '6.67', '4.80', '9.20', '9.00']"
2017,E. Ewing,Rip Curl Pro Bells Beach,Round 2,"['5.17', '4.33', '5.33', '6.70', '3.67']"
2017,F. Morais,Rip Curl Pro Bells Beach,Round 2,"['2.77', '6.33', '9.67', '7.17', '8.27', '\xa0', '\xa0']"
2017,M. Pupo,Rip Curl Pro Bells Beach,Round 2,"['5.50', '5.43', '3.57', '9.37', '1.00', '0.50', '0.73']"
2017,B. Durbidge,Rip Curl Pro Bells Beach,Round 2,"['7.17', '8.77', '8.83', '3.80', '\xa0']"
2017,S. Kennedy,Rip Curl Pro Bells Beach,Round 2,"['6.17', '7.57', '3.83', '3.10', '5.10']"
2017,W. Dantas,Rip Curl Pro Bells Beach,Round 2,"['0.50', '7.67', '5.40', '5.80', '9.33', '3.70', '7.30']"
2017,K. Igarashi,Rip Curl Pro Bells Beach,Round 2,"['6.33', '1.77', '8.43', '4.00', '7.37', '0.87', '1.13']"
2017,J. Flores,Rip Curl Pro Bells Beach,Round 2,"['7.77', '6.67', '5.77', '8.93', '7.00', '\xa0', '\xa0', '\xa0']"
2017,J. Freestone,Rip Curl Pro Bells Beach,Round 2,"['0.30', '5.17', '8.97', '7.67', '7.27', '0.93', '0.73', '4.67']"
2017,F. Morais,Rip Curl Pro Bells Beach,Round 3,"['1.23', '8.77', '5.17', '\xa0']"
2017,G. Medina,Rip Curl Pro Bells Beach,Round 3,"['6.00', '7.57', '0.43', '1.57']"
2017,C. Ibelli,Rip Curl Pro Bells Beach,Round 3,"['7.07', '9.13', '3.33', '7.90', '1.00', '\xa0']"
2017,M. Bourez,Rip Curl Pro Bells Beach,Round 3,"['0.50', '8.00', '6.33', '8.10', '0.77', '5.33']"
2017,O. Wright,Rip Curl Pro Bells Beach,Round 3,"['4.50', '8.77', '7.63', '1.00', '8.77', '7.10']"
2017,B. Durbidge,Rip Curl Pro Bells Beach,Round 3,"['7.50', '2.50', '6.33', '4.60', '5.43', '\xa0']"
2017,M. Fanning,Rip Curl Pro Bells Beach,Round 3,"['3.50', '5.50', '0.77', '7.00', '6.50', '3.17', '\xa0', '\xa0']"
2017,K. Slater,Rip Curl Pro Bells Beach,Round 3,"['4.50', '1.00', '0.50', '6.83', '0.50', '5.60', '0.87', '4.37']"
2017,S. Zietz,Rip Curl Pro Bells Beach,Round 3,"['8.00', '0.80', '1.10', '0.67', '8.37', '8.70', '\xa0']"
2017,J. Wilson,Rip Curl Pro Bells Beach,Round 3,"['0.83', '6.67', '4.83', '9.37', '5.77', '7.40', '7.67']"
2017,J. Florence,Rip Curl Pro Bells Beach,Round 3,"['8.17', '1.00', '2.00', '6.17', '0.43']"
2017,N. Young,Rip Curl Pro Bells Beach,Round 3,"['0.50', '4.33', '7.10', '3.60', '\xa0']"
2017,E. Lau,Rip Curl Pro Bells Beach,Round 3,"['7.00', '7.00', '\xa0', '\xa0']"
2017,K. Andino,Rip Curl Pro Bells Beach,Round 3,"['6.50', '1.67', '2.17', '5.83']"
2017,F. Toledo,Rip Curl Pro Bells Beach,Round 3,"['9.77', '6.00', '8.50', '\xa0']"
2017,A. Buchan,Rip Curl Pro Bells Beach,Round 3,"['6.67', '6.83', '8.73', '5.07']"
2017,A. de Souza,Rip Curl Pro Bells Beach,Round 3,"['9.00', '2.00', '7.37', '7.53']"
2017,J. Flores,Rip Curl Pro Bells Beach,Round 3,"['7.50', '8.00', '6.43', '\xa0']"
2017,W. Dantas,Rip Curl Pro Bells Beach,Round 3,"['7.00', '6.73', '0.93', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,M. Wilkinson,Rip Curl Pro Bells Beach,Round 3,"['8.00', '1.00', '3.83', '0.57', '2.60', '0.43', '5.00']"
2017,J. Parkinson,Rip Curl Pro Bells Beach,Round 3,"['6.50', '8.33', '6.57', '2.67', '7.33']"
2017,C. O'Leary,Rip Curl Pro Bells Beach,Round 3,"['6.00', '0.93', '4.60', '\xa0', '\xa0']"
2017,J. Smith,Rip Curl Pro Bells Beach,Round 3,"['8.77', '8.83', '7.07', '0.43', '9.27']"
2017,J. Duru,Rip Curl Pro Bells Beach,Round 3,"['4.00', '5.77', '8.67', '3.87', '\xa0']"
2017,C. Ibelli,Rip Curl Pro Bells Beach,Round 4,"['7.00', '4.67', '2.83', '6.60', '1.00', '8.03', '8.43']"
2017,F. Morais,Rip Curl Pro Bells Beach,Round 4,"['8.00', '7.50', '0.87', '5.87', '\xa0', '\xa0', '\xa0']"
2017,O. Wright,Rip Curl Pro Bells Beach,Round 4,"['2.00', '6.00', '4.50', '0.20', '0.43', '5.43', '\xa0']"
2017,J. Florence,Rip Curl Pro Bells Beach,Round 4,"['0.17', '5.83', '9.57', '4.83', '8.57', '3.60', '9.97']"
2017,M. Fanning,Rip Curl Pro Bells Beach,Round 4,"['7.83', '9.93', '8.93', '8.00', '7.07', '\xa0', '\xa0']"
2017,S. Zietz,Rip Curl Pro Bells Beach,Round 4,"['2.83', '2.77', '0.50', '5.17', '3.90', '1.00', '7.77']"
2017,E. Lau,Rip Curl Pro Bells Beach,Round 4,"['6.00', '7.90', '8.83', '\xa0', '\xa0', '\xa0']"
2017,F. Toledo,Rip Curl Pro Bells Beach,Round 4,"['1.00', '1.13', '9.00', '4.33', '6.67', '0.87']"
2017,A. de Souza,Rip Curl Pro Bells Beach,Round 4,"['8.43', '3.00', '0.50', '5.77', '1.73', '\xa0']"
2017,J. Smith,Rip Curl Pro Bells Beach,Round 4,"['7.60', '7.70', '0.37', '3.13', '\xa0', '\xa0']"
2017,W. Dantas,Rip Curl Pro Bells Beach,Round 4,"['3.33', '0.87', '5.33', '6.20', '8.50', '\xa0']"
2017,J. Parkinson,Rip Curl Pro Bells Beach,Round 4,"['7.33', '4.17', '7.17', '0.20', '5.50', '7.07']"
2017,F. Morais,Rip Curl Pro Bells Beach,Round 5,"['7.00', '8.17', '2.50', '8.93', '9.17']"
2017,S. Zietz,Rip Curl Pro Bells Beach,Round 5,"['6.33', '3.67', '6.83', '3.50', '4.43']"
2017,M. Fanning,Rip Curl Pro Bells Beach,Round 5,"['5.67', '8.67', '9.60', '7.00', '9.03']"
2017,O. Wright,Rip Curl Pro Bells Beach,Round 5,"['0.90', '8.50', '9.10', '2.60', '5.40']"
2017,F. Toledo,Rip Curl Pro Bells Beach,Round 5,"['6.17', '9.33', '7.43', '0.50', '6.00']"
2017,J. Parkinson,Rip Curl Pro Bells Beach,Round 5,"['8.00', '6.50', '7.00', '3.50', '\xa0']"
2017,A. de Souza,Rip Curl Pro Bells Beach,Round 5,"['6.50', '8.17', '8.67', '9.50', '\xa0', '\xa0']"
2017,W. Dantas,Rip Curl Pro Bells Beach,Round 5,"['7.83', '8.77', '3.83', '5.93', '0.50', '8.83']"
2017,C. Ibelli,Rip Curl Pro Bells Beach,Quarterfinals,"['4.17', '8.90', '7.10', '6.97', '5.67', '7.10']"
2017,F. Morais,Rip Curl Pro Bells Beach,Quarterfinals,"['0.50', '4.77', '6.33', '2.00', '8.17', '\xa0']"
2017,J. Florence,Rip Curl Pro Bells Beach,Quarterfinals,"['3.17', '6.43', '1.00', '6.50', '9.23', '7.47']"
2017,M. Fanning,Rip Curl Pro Bells Beach,Quarterfinals,"['7.17', '0.87', '8.17', '7.60', '\xa0', '\xa0']"
2017,E. Lau,Rip Curl Pro Bells Beach,Quarterfinals,"['8.83', '2.77', '9.77', '\xa0', '\xa0', '\xa0']"
2017,F. Toledo,Rip Curl Pro Bells Beach,Quarterfinals,"['0.50', '7.23', '6.73', '9.43', '2.17', '2.83']"
2017,J. Smith,Rip Curl Pro Bells Beach,Quarterfinals,"['1.50', '8.00', '8.77', '0.80']"
2017,A. de Souza,Rip Curl Pro Bells Beach,Quarterfinals,"['3.50', '3.60', '6.93', '\xa0']"
2017,C. Ibelli,Rip Curl Pro Bells Beach,Semifinals,"['8.90', '6.40', '0.50', '7.17', '2.50', '0.37', '8.73']"
2017,J. Florence,Rip Curl Pro Bells Beach,Semifinals,"['4.00', '0.90', '9.93', '7.50', '1.83', '6.60', '\xa0']"
2017,J. Smith,Rip Curl Pro Bells Beach,Semifinals,"['7.93', '6.07', '4.17', '6.07', '7.70']"
2017,E. Lau,Rip Curl Pro Bells Beach,Semifinals,"['6.00', '7.97', '7.20', '4.60', '\xa0']"
2017,J. Smith,Rip Curl Pro Bells Beach,Finals,"['7.00', '9.10', '8.53', '9.77', '5.50', '9.13', '\xa0', '\xa0', '\xa0']"
2017,C. Ibelli,Rip Curl Pro Bells Beach,Finals,"['0.50', '3.83', '2.73', '0.30', '4.83', '7.83', '9.63', '3.83', '1.00']"
2017,N. Young,Oi Rio Pro,Round 1,"['6.17', '4.67', '1.33', '7.67', '5.87', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,G. Medina,Oi Rio Pro,Round 1,"['2.33', '1.77', '0.73', '3.53', '0.43', '6.00', '0.37', '7.10', '2.63']"
2017,E. Lau,Oi Rio Pro,Round 1,"['3.00', '2.60', '5.00', '5.60', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,A. de Souza,Oi Rio Pro,Round 1,"['3.83', '5.93', '6.33', '3.90', '\xa0']"
2017,J. Andre,Oi Rio Pro,Round 1,"['5.33', '2.33', '2.73', '4.83', '0.30']"
2017,W. Dantas,Oi Rio Pro,Round 1,"['0.20', '3.87', '0.63', '5.10', '\xa0']"
2017,J. Flores,Oi Rio Pro,Round 1,"['6.50', '4.00', '6.67', '4.37', '7.77', '0.80', '1.83']"
2017,O. Wright,Oi Rio Pro,Round 1,"['3.50', '0.50', '7.27', '6.70', '\xa0', '\xa0', '\xa0']"
2017,L. Fioravanti,Oi Rio Pro,Round 1,"['1.50', '4.23', '5.87', '0.30', '1.87', '\xa0', '\xa0']"
2017,J. Kerr,Oi Rio Pro,Round 1,"['6.17', '1.00', '1.87', '2.07', '8.10', '3.00', '\xa0']"
2017,J. Mendes,Oi Rio Pro,Round 1,"['5.67', '6.33', '1.63', '3.50', '0.50', '6.30', '\xa0']"
2017,K. Andino,Oi Rio Pro,Round 1,"['7.67', '0.50', '1.90', '0.37', '2.10', '4.17', '3.47']"
2017,J. Smith,Oi Rio Pro,Round 1,"['3.33', '2.17', '6.53', '3.30', '3.60', '3.00', '4.67']"
2017,B. Lopes,Oi Rio Pro,Round 1,"['0.50', '5.33', '5.73', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Freestone,Oi Rio Pro,Round 1,"['3.53', '1.00', '0.67', '0.50', '0.27', '4.63', '\xa0']"
2017,J. Florence,Oi Rio Pro,Round 1,"['6.50', '5.77', '8.17', '0.43', '2.17', '0.43', '1.00', '3.87', '5.20', '0.57']"
2017,Y. Dora,Oi Rio Pro,Round 1,"['3.50', '5.37', '1.07', '9.27', '0.87', '0.83', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,M. Pupo,Oi Rio Pro,Round 1,"['7.67', '5.73', '0.50', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,F. Toledo,Oi Rio Pro,Round 1,"['4.67', '5.73', '6.67', '7.33', '8.93', '0.27', '4.20']"
2017,E. Ewing,Oi Rio Pro,Round 1,"['6.57', '4.27', '2.60', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,F. Morais,Oi Rio Pro,Round 1,"['1.77', '2.67', '4.03', '1.30', '3.67', '\xa0', '\xa0']"
2017,I. Gouveia,Oi Rio Pro,Round 1,"['5.17', '7.67', '4.83', '0.47', '1.67', '6.73', '\xa0', '\xa0']"
2017,A. Buchan,Oi Rio Pro,Round 1,"['3.50', '0.67', '8.63', '2.67', '4.57', '1.67', '3.93', '4.90']"
2017,M. Wilkinson,Oi Rio Pro,Round 1,"['0.30', '0.50', '0.73', '5.50', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,J. Parkinson,Oi Rio Pro,Round 1,"['4.33', '6.67', '7.67', '8.53']"
2017,J. Duru,Oi Rio Pro,Round 1,"['6.83', '4.07', '2.00', '8.87']"
2017,C. O'Leary,Oi Rio Pro,Round 1,"['4.33', '1.83', '2.43', '2.67']"
2017,M. Fanning,Oi Rio Pro,Round 1,"['0.67', '4.83', '0.50', '7.67', '2.17', '6.77', '1.20', '1.23']"
2017,B. Durbidge,Oi Rio Pro,Round 1,"['2.50', '6.50', '3.40', '4.87', '0.57', '6.10', '\xa0', '\xa0']"
2017,M. Bourez,Oi Rio Pro,Round 1,"['4.00', '3.00', '2.93', '2.00', '5.13', '\xa0', '\xa0', '\xa0']"
2017,K. Igarashi,Oi Rio Pro,Round 1,"['5.50', '5.50', '5.77', '8.00', '\xa0', '\xa0']"
2017,C. Coffin,Oi Rio Pro,Round 1,"['6.67', '2.00', '6.93', '4.27', '\xa0', '\xa0']"
2017,S. Zietz,Oi Rio Pro,Round 1,"['4.93', '0.50', '2.17', '6.33', '1.00', '0.87']"
2017,J. Wilson,Oi Rio Pro,Round 1,"['5.67', '0.50', '9.77', '3.17', '3.57', '6.57', '0.60', '0.63']"
2017,S. Kennedy,Oi Rio Pro,Round 1,"['0.67', '7.33', '0.57', '1.17', '5.53', '4.10', '\xa0', '\xa0']"
2017,C. Ibelli,Oi Rio Pro,Round 1,"['1.00', '2.17', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0', '\xa0']"
2017,Y. Dora,Oi Rio Pro,Round 2,"['3.00', '9.10', '4.00', '5.17', '\xa0', '\xa0', '\xa0']"
2017,K. Andino,Oi Rio Pro,Round 2,"['2.17', '0.20', '0.30', '0.87', '6.00', '6.23', '7.00']"
2017,O. Wright,Oi Rio Pro,Round 2,"['8.50', '2.33', '2.00', '5.43', '6.57', '1.00', '0.77', '7.50']"
2017,B. Lopes,Oi Rio Pro,Round 2,"['2.83', '0.87', '0.43', '5.67', '1.70', '3.30', '0.70', '\xa0']"
2017,G. Medina,Oi Rio Pro,Round 2,"['1.50', '4.00', '6.60', '0.43', '6.00', '0.57', '7.60', '0.67']"
2017,J. Mendes,Oi Rio Pro,Round 2,"['5.83', '1.20', '2.83', '1.20', '0.27', '4.83', '2.00', '2.43']"
2017,M. Wilkinson,Oi Rio Pro,Round 2,"['5.50', '1.60', '2.07', '4.40', '5.50', '3.07', '4.93', '\xa0', '\xa0', '\xa0']"
2017,L. Fioravanti,Oi Rio Pro,Round 2,"['3.93', '0.50', '1.90', '2.50', '0.43', '6.50', '0.73', '0.50', '3.77', '0.20']"
2017,J. Andre,Oi Rio Pro,Round 2,"['4.83', '3.00', '0.20', '3.50', '0.50', '6.17', '0.30', '1.40', '4.70', '3.90']"
2017,M. Bourez,Oi Rio Pro,Round 2,"['0.83', '1.13', '6.60', '0.63', '3.67', '2.67', '2.17', '0.20', '\xa0', '\xa0']"
2017,S. Zietz,Oi Rio Pro,Round 2,"['0.43', '2.17', '5.17', '0.27', '5.27', '5.63']"
2017,E. Ewing,Oi Rio Pro,Round 2,"['0.87', '2.80', '2.27', '0.67', '0.37', '\xa0']"
2017,C. Ibelli,Oi Rio Pro,Round 2,"['3.77', '4.83', '1.27', '6.10', '8.70', '6.17', '2.50']"
2017,J. Duru,Oi Rio Pro,Round 2,"['3.00', '7.00', '5.10', '5.40', '3.50', '\xa0', '\xa0']"
2017,B. Durbidge,Oi Rio Pro,Round 2,"['4.17', '1.43', '1.93', '0.70', '7.83', '6.77', '0.30']"
2017,C. Coffin,Oi Rio Pro,Round 2,"['1.93', '4.00', '4.33', '4.00', '5.83', '\xa0', '\xa0']"
2017,C. O'Leary,Oi Rio Pro,Round 2,"['2.33', '9.00', '8.00', '5.77', '9.20', '1.60', '3.57', '\xa0']"
